"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
89619.3123819494,12.4659696873277,9.545712324325,9.4038426480256,12.4401400820352,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
109475.050329037,11.6535651311278,8.6212768452242,14.4434522162192,13.6708317277953,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
72213.196965761,9.05771989841014,13.7734697852284,11.3501498708501,12.1389552764595,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0
35459.5084950767,13.7236478901468,11.3853960647248,12.8248235140927,5.93161979690194,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1
73827.354819677,11.4659931720234,12.3056904878467,9.72770666703582,14.2685563536361,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
57034.7126182158,7.24318044725806,5.49959594383836,8.65521369501948,10.135365948081,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
117977.934214913,12.9368487931788,6.17135761771351,9.33925100136548,9.14059393806383,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1
16671.1858480777,8.32102558575571,7.38109046127647,10.5265545193106,11.4625601191074,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1
20862.4332976067,11.272498012986,14.1683591599576,10.3790015378036,9.22955678543076,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1
54626.2429585913,9.58347059087828,9.67035476351157,8.30253413878381,5.00801372341812,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
32724.8499562327,13.9072545198724,8.71852349722758,6.93626124644652,7.42691192543134,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
147566.411301534,12.4605864216574,7.02408487908542,14.6935554873198,12.7583213173784,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
52119.653190891,8.35611695889384,11.0411195736378,9.51946857385337,6.85725904535502,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
63512.6446981602,6.72407505568117,14.9046840379015,6.68025533203036,11.7464204179123,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0
108165.128326001,9.10929965320975,7.06079572206363,9.90685268770903,13.6425916850567,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0
19865.4790844941,8.84996755979955,7.12045885855332,8.05582469562069,9.3911609146744,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
24427.5870070478,6.34200054220855,9.84712073113769,5.28854602016509,6.81551782647148,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1
55428.5385643437,11.8513447488658,6.58161511644721,6.72117758542299,13.0912257172167,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37717.1498716817,12.7633579261601,7.43550775805488,9.38308897428215,6.04754730593413,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
8179.26067763556,5.66588586661965,7.1189133496955,10.1938581513241,7.4090847466141,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0
47843.5968571181,12.2163076023571,14.1738367942162,6.91092614782974,12.9437384777702,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
82391.6432802396,11.4819520106539,13.523954290431,5.23908071685582,14.5052810944617,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
87876.3910832879,14.1392748942599,12.7862213156186,9.28223962895572,11.2567437672988,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
68938.6701519444,9.48411634890363,6.13721779314801,8.84665546705946,11.2925004493445,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
35059.7902978872,10.6797619676217,11.0100046172738,14.7246041987091,5.05445574177429,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
90727.074419895,13.7073013186455,13.0936491885222,7.58109261048958,13.7085824087262,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0
25262.281688399,9.22057774849236,11.3972410093993,13.2968165213242,8.25195123907179,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0
16146.9401794783,6.12873682985082,5.15116165857762,5.0779884448275,9.10488308873028,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
61815.0553644231,12.600386091508,12.2609816188924,8.5601261863485,9.29553908063099,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
32811.7765662948,12.8178690932691,10.3702910384163,12.2360002086498,5.95259502297267,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1
158181.567206909,14.6732287900522,13.0107362056151,5.19546354655176,12.6678069541231,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
92991.2295132367,8.53360639419407,14.543666576501,9.6876645530574,11.1282498785295,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0
38794.1182194045,10.0985571811907,10.7142143510282,13.8925924571231,7.73323204135522,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
52837.6469498243,11.642315282952,8.31546117551625,12.6057165651582,12.8408213774674,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
104561.104562773,14.1452625812963,14.7229402558878,7.47981583233923,12.9052454652265,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0
124711.668686153,13.9755285601132,14.1744411108084,5.59136701049283,14.6796259051189,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
58501.7551536754,6.58073882572353,12.368069277145,10.8027130435221,12.3969928175211,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0
59535.5603947388,10.5396759416908,10.7762608351186,10.1252562343143,5.03354136366397,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
8265.03842498951,10.3125970135443,12.0855654962361,13.9805526146665,6.23001110507175,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
33072.4476822803,13.8645024225116,6.37113729258999,9.69613396329805,7.29876652359962,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0
53671.7389484608,14.6572376531549,7.13313383981586,11.5624627727084,10.8629937423393,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
84907.3252109022,8.62581129884347,9.46620561880991,8.64305864321068,7.39047542912886,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
47042.6823415212,5.74961251579225,10.5761274904944,7.82243669964373,5.2003967622295,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
48821.2308444955,6.3099019182846,9.1633477807045,9.70780367031693,11.7528575658798,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1
60819.8670249013,6.31293511716649,13.3868841733783,13.5530843469314,14.5785717060789,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
85526.6340077033,14.0515031293035,12.3549424530938,11.0851605632342,9.72136104945093,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
47907.1230865049,8.14637728966773,5.29078284511343,14.5484394649975,9.88194458885118,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
39621.095285219,8.48888345062733,9.55887704622,12.0603129407391,11.0727426270023,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1
56527.8603505583,11.5746477921493,7.16003842651844,11.7676405026577,14.7768738004379,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
28710.9416670662,9.34634916950017,9.4938784930855,8.59180873027071,10.8081182395108,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
13219.9603511229,6.12074706237763,9.66396241914481,8.07553500402719,6.85907252365723,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
99308.0839622518,12.8425968089141,13.7614037864842,7.9273547953926,14.2865795642138,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
73351.8691974777,11.4224289706908,9.95271070627496,13.1981924595311,10.6448070541956,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
58786.6255130751,6.79851107299328,7.06826028646901,6.04672616347671,14.885222625453,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1
35765.1061348667,6.58749438123778,9.1462408634834,14.2431680113077,9.74459943594411,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0
63914.0105207558,9.30120111443102,9.50481389416382,9.2797081801109,5.27357825776562,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1
49301.4595692079,8.5615095985122,13.1966846087016,11.2962897168472,13.7561050965451,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
66356.8031300397,5.26408542646095,6.0814554663375,11.3256769743748,12.4999567866325,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
20369.593645067,11.3331818813458,6.87988873338327,6.96493902942166,5.77870713546872,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1
63674.2295602374,8.98120586527511,9.30592206306756,9.85350821167231,13.6776623129845,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
18288.7441340255,6.07098430395126,8.53437651647255,14.4527144124731,5.90520990313962,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1
46912.487279086,7.39745263708755,5.33103099558502,6.74858898622915,7.31251008110121,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0
20847.3435983923,11.4824053668417,5.054684903007,13.983504998032,7.09865956101567,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
26484.3340297261,12.1914445632137,13.7688426976092,13.8110108627006,12.9567550285719,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
61471.9528676422,6.92586036864668,5.77435629442334,14.6058096550405,10.6560049415566,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
38624.6302469135,11.2100280006416,13.037091542501,9.49323401087895,5.19111487781629,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
98755.8787101168,13.5517706931569,8.00780056742951,10.0234632752836,7.96131782932207,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
29574.0449346133,10.7443810254335,11.7773459292948,9.32118156226352,8.76566382590681,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1
56071.6184879362,11.383885005489,12.9216259135865,5.78873412683606,10.8020315086469,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
24522.0851914613,7.65049344860017,8.1379598705098,7.63824394904077,5.26415154803544,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
63910.2488827397,13.1142611568794,13.5497529059649,14.1482831328176,14.4596838578582,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
47539.4456502943,9.57343167625368,5.67763119470328,8.59806089429185,8.08922045398504,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
56682.8927738441,11.8174326699227,7.69139131996781,7.34201330924407,8.55710999574512,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
49216.5458424664,11.5259049925953,11.9185816659592,8.58646922744811,6.6487012966536,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0
15762.6735222429,5.49481936963275,11.0996424104087,14.3072525341995,6.80374085204676,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
95181.4840626511,13.899165049661,10.2931335289031,12.4949818477035,14.2178791342303,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
52242.6222939244,5.29610968893394,12.4899925617501,8.96146599669009,10.4661713447422,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
38975.2883751614,7.82767313765362,8.71050588553771,6.5725785610266,10.2407958102413,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
42031.1703557245,9.36238066293299,13.2270169700496,7.31910831993446,6.26033429289237,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0
26640.5623889188,6.65895752143115,12.5140469684266,9.02895673178136,13.9497536350973,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
38598.7954328645,5.21104493644089,7.69026497844607,6.24138979706913,11.9639083743095,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
93855.8923611949,12.8736023488455,9.56668199505657,8.459762185812,14.110062464606,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1
40565.602841219,9.5319056767039,7.48456121655181,13.0311601073481,14.1980188176967,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0
45119.5555248215,11.6795571241528,10.9819844458252,7.17428952688351,5.91428605141118,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
68270.9922404911,8.04229373810813,5.05991344572976,5.02435266738757,9.35925160069019,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
86995.6001461903,8.67529687937349,12.0170777314343,7.06800929503515,10.8624189090915,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
81430.4656892343,14.3899353547022,14.6234192163683,11.1760822543874,13.9434845163487,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
47844.4764697462,8.94745197612792,6.06403552461416,5.45189429074526,12.9166568117216,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0
67492.8030820975,13.1359920860268,8.35851894458756,8.06872643530369,8.47993456991389,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
20909.6925223149,9.28540786961094,14.5405140309595,8.77254531253129,5.49526278860867,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1
47816.8306761811,6.88832222716883,14.2177093960345,14.4917102809995,9.09962388221174,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
53914.8205655316,11.5363728604279,10.4887148668058,8.16645083483309,9.05262370593846,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
41054.2863014608,7.38654167857021,11.6033754311502,8.25926756253466,10.1586544839665,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
51663.4227781061,6.06312777847052,14.7690881905146,11.2197586940601,8.98252795217559,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0
52406.2580856924,12.8923881985247,9.68160266522318,7.76113403961062,12.0354916667566,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
31836.5412161642,6.42099618678913,8.74747820897028,8.20718716364354,12.2505343775265,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
64430.5307372268,11.7909365636297,13.4271728503518,6.33275340776891,9.00027218507603,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
35236.9502851168,10.5030311085284,8.57455185847357,5.56346484692767,7.28308919584379,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0
40390.3031850694,9.6596413734369,11.085362448357,8.21355451829731,14.3900899076834,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0
41051.2868700199,12.0961251342669,5.4080558125861,11.7102584429085,5.84496155381203,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
80333.1394261897,7.89160297717899,6.65292421355844,5.7000506692566,12.1408535982482,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
65262.3569667058,9.42726850276813,10.0058479420841,11.0637551988475,12.0260191429406,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
45551.5489157317,14.4176195794716,12.1475744107738,8.31874278374016,10.6419146503322,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
54238.8131960539,8.14059271942824,13.9819656847976,13.0215029814281,10.1436503068544,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
84382.4585758949,10.359710897319,14.7526922752149,10.4526190063916,9.78404054418206,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1
46993.9691369013,5.6094989948906,12.7660615672357,10.4870967334136,13.9762361161411,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
29499.9588508748,8.84107337566093,11.8435529619455,10.3159349411726,7.02289350097999,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1
73708.9068611238,11.5218312083744,13.3521493151784,14.2816208349541,12.2068902850151,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
139368.653368285,14.3421170301735,6.03454671567306,7.54187304992229,13.3260034327395,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0
32757.1770986848,5.80030075041577,12.3739344789647,14.1070701857097,11.6759252198972,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1
58142.8145522451,11.8123852694407,11.6759026004001,5.11869148351252,10.2632929873653,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
6051.4970717617,7.56673711817712,12.7971800300293,5.30872005270794,5.31399290077388,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
17002.9784637122,5.05775969708338,11.1950520449318,10.5460718809627,6.79392783902586,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
50647.1071833857,14.6634720521979,13.0745850969106,12.5968459970318,5.32448445213959,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
96289.8931364178,12.9213185305707,14.5958540821448,8.91595815308392,9.58877860102803,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
110629.668930485,14.9725489877164,12.5090046366677,7.63645434519276,14.5059569529258,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0
34352.7137061313,14.8451893008314,11.3328243116848,5.39382773684338,6.38598924968392,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
26819.9630089394,9.36431222595274,6.40598098514602,14.3913185736164,9.53536922577769,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
50584.5853901567,8.44350618775934,9.9921839335002,9.76620574016124,11.3351954263635,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24355.18503557,9.00217633228749,11.5359677840024,10.3333528060466,10.002091776114,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1
77908.1270230382,12.8415418718942,5.43483357876539,10.6888731033541,12.7978481003083,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
531.972604107044,5.88760003447533,6.63061699829996,14.1855283849873,7.24810363957658,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
52213.6433089618,8.85339661501348,12.8299416555092,12.9118819930591,6.02907810593024,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
25178.3712986439,9.9559951829724,12.2796257818118,11.0209324862808,7.74354885797948,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1
41275.1382218106,9.50318816117942,8.44045307487249,11.7752249748446,9.73276514327154,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
48167.913614306,12.2364518721588,6.27843878930435,13.3127930294722,7.10870173759758,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
49001.6710712965,6.95408377796412,12.2535668709315,10.6397149292752,6.23500982066616,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0
60011.3470770849,14.0752675919794,9.1222807043232,10.3120183153078,11.2306678271852,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1
142502.095190992,14.4651517481543,10.7640134496614,12.9376768344082,11.7989225732163,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
58972.3386145387,12.5635781604797,8.26083997497335,7.76125538628548,10.327923912555,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
38812.793191436,12.1635043201968,12.9547268874012,7.4434511247091,10.3809565096162,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
17235.3207319559,7.37218856578693,14.8874878254719,9.59241162985563,9.11517917411402,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
1204.04814168328,10.5735715059564,13.6808603047393,12.3966489476152,5.54317970527336,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
41107.1583826407,7.19036577036604,11.1790776392445,5.04805671516806,14.1170156071894,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
50296.4324806991,12.8349875868298,14.3303719675168,14.9238876439631,12.8270275588147,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
55013.2954521596,13.6353919818066,5.18620979040861,6.43560632364824,13.8740642298944,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
82313.4759408736,14.4819428166375,5.19415265647694,13.056986280717,12.3081727325916,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
78313.0085605078,13.0943947122432,13.1720429379493,7.73630554787815,5.0951805524528,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
55772.5284825387,7.07132013281807,10.3495754022151,11.6146572050638,11.0251751425676,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0
46420.5784116353,5.58059857226908,10.9053092263639,12.6971840905026,12.9848565068096,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
43908.8552778531,5.46181715326384,13.0729196080938,11.955553162843,13.3348574303091,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
26786.2788638744,7.00765625340864,6.34656220674515,8.49369360366836,10.3547501075082,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
36154.8537332069,5.81898289732635,10.4933215142228,14.883140726015,12.9284177394584,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
63770.3507961836,14.7394471568987,14.6890721376985,14.7567613306455,13.4745502960868,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1
13829.1266471218,9.83059413032606,9.00700672529638,8.52985179051757,6.96722991066054,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
12709.6943462001,13.2848326908424,6.64829939138144,14.7577579086646,6.75491426372901,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
68298.0717651585,13.1626614904962,11.2088941363618,10.0464446749538,8.45153117319569,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1
86722.5341819667,6.33904730668291,8.81156866438687,6.56097526429221,7.59500618558377,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
78988.1473945346,12.469842787832,12.2912533348426,8.26122012687847,11.9592495844699,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
18642.554210674,5.27259230846539,7.81633890233934,5.77341442229226,9.93534801295027,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1
93886.0581848175,14.5270505314693,8.21743034524843,11.9131443602964,14.6015755436383,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
54223.4924204594,6.32942563854158,13.5806950367987,11.6301893210039,14.7964962152764,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1
33955.6538079076,6.92853913409635,12.3944069747813,6.70883621321991,9.65727380942553,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
59320.7094206389,11.8730855267495,6.05449477676302,12.983545390889,13.7275119684637,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
39703.2676908507,5.46459363540635,13.4669701987877,5.32557340804487,9.63798229116946,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1
107861.971137592,14.8278948874213,8.23644870193675,12.4045608029701,13.3207610272802,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1
94383.8120914864,8.2837516721338,11.2123238272034,12.587334618438,12.7514044917189,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
27870.7277831874,5.08040274493396,13.7623759941198,10.0822466681711,7.07921576220542,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
37221.5953735936,12.2016386222094,9.13440490607172,10.8834811020643,5.58465530630201,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
29225.2159984691,6.63172463653609,13.1156302988529,7.68723803572357,5.8742011571303,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
45215.3436342895,9.11585315130651,6.41683569410816,11.2977995839901,8.96785043878481,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1
49572.69815623,12.2889678855427,11.0785041609779,8.61255943076685,6.62987664109096,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
42120.5161095182,5.65044876886532,7.08793454337865,7.89982280693948,6.26632980303839,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
15976.2823107624,8.51155172334984,5.35989406518638,14.0376039850526,7.6583541976288,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1
88458.8470705783,11.4261776045896,11.2755692447536,7.79766468331218,8.22433321503922,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
56966.3830046339,14.4432101026177,12.1682918886654,11.7384057864547,6.96310293162242,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
80565.2692600267,14.1819211468101,12.0885455259122,14.2914666165598,13.2222649920732,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
39577.3719690349,5.00810286961496,6.68281452963129,8.70899124769494,8.56617545010522,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0
50673.5130906249,8.65264256484807,6.92622141446918,14.9476278619841,5.78158023068681,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
53363.7397676449,7.20933644101024,8.99367958074436,5.33516056602821,11.5955885662697,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
60729.7146134326,5.43219887651503,6.94935229374096,7.5258990819566,14.7187632718123,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1
33896.1810502011,6.13184995250776,14.573743569199,11.1396907409653,8.24840415734798,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
65400.4864891794,14.4649274577387,11.1953722545877,12.7944933436811,6.27196629764512,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
36290.1650249971,14.8273609601893,10.7388585153967,12.2543710563332,9.15709557943046,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
